tow_date,tow_description,police_district
2009-05-13T00:00:00.000,ILLEGAL VEHICLE,District A
2009-05-13T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-13T00:00:00.000,IMPOUNDED,District A
2009-05-13T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-13T00:00:00.000,GONE ON ARRIVAL,District D
2009-05-14T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-14T00:00:00.000,STOLEN VEHICLE,District B
2009-05-14T00:00:00.000,STOLEN VEHICLE,District C
2009-05-14T00:00:00.000,IMPOUNDED,District A
2009-05-14T00:00:00.000,ILLEGALLY PARKED,District D
2009-05-14T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-15T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-15T00:00:00.000,STOLEN VEHICLE,District E
2009-05-15T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-15T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-15T00:00:00.000,ABANDONED VEHICLE,District B
2009-05-15T00:00:00.000,ACCIDENT,District D
2009-05-15T00:00:00.000,ILLEGAL VEHICLE,District A
2009-05-15T00:00:00.000,ILLEGAL VEHICLE,District A
2009-05-15T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-15T00:00:00.000,IMPOUNDED,District C
2009-05-16T00:00:00.000,ABANDONED VEHICLE,District E
2009-05-16T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-16T00:00:00.000,ILLEGAL VEHICLE,District B
2009-05-16T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-17T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-17T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-17T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-17T00:00:00.000,ACCIDENT,District C
2009-05-17T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-17T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-17T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-17T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-18T00:00:00.000,ILLEGAL VEHICLE,District B
2009-05-18T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-18T00:00:00.000,ILLEGALLY PARKED,District C
2009-05-18T00:00:00.000,ILLEGAL VEHICLE,District B
2009-05-18T00:00:00.000,IMPOUNDED,District C
2009-05-18T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-18T00:00:00.000,STOLEN VEHICLE,District C
2009-05-19T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-19T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-19T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-19T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-19T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-19T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-19T00:00:00.000,STOLEN VEHICLE,District A
2009-05-19T00:00:00.000,ABANDONED VEHICLE,District A
2009-05-19T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-20T00:00:00.000,ILLEGAL VEHICLE,District A
2009-05-20T00:00:00.000,STOLEN VEHICLE,District D
2009-05-20T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-20T00:00:00.000,STOLEN VEHICLE,District C
2009-05-20T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-20T00:00:00.000,IMPOUNDED,District C
2009-05-20T00:00:00.000,ILLEGAL VEHICLE,District B
2009-05-20T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-20T00:00:00.000,ABANDONED VEHICLE,District C
2009-05-20T00:00:00.000,ABANDONED VEHICLE,District C
2009-05-20T00:00:00.000,STOLEN VEHICLE,District D
2009-05-20T00:00:00.000,STOLEN VEHICLE,District D
2009-05-20T00:00:00.000,ABANDONED VEHICLE,District D
2009-05-20T00:00:00.000,STOLEN VEHICLE,District E
2009-05-21T00:00:00.000,ABANDONED VEHICLE,District D
2009-05-21T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-21T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-21T00:00:00.000,ILLEGAL VEHICLE,District A
2009-05-21T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-21T00:00:00.000,STOLEN VEHICLE,District D
2009-05-21T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-21T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-21T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-21T00:00:00.000,ILLEGALLY PARKED,District B
2009-05-22T00:00:00.000,ABANDONED VEHICLE,District B
2009-05-22T00:00:00.000,STOLEN VEHICLE,District C
2009-05-22T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-22T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-22T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-22T00:00:00.000,ABANDONED VEHICLE,District E
2009-05-22T00:00:00.000,IMPOUNDED,District E
2009-05-22T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-23T00:00:00.000,ILLEGAL VEHICLE,District B
2009-05-23T00:00:00.000,ILLEGAL VEHICLE,District B
2009-05-23T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-23T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-23T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-23T00:00:00.000,STOLEN VEHICLE,District E
2009-05-23T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-24T00:00:00.000,ACCIDENT,District A
2009-05-24T00:00:00.000,ILLEGAL VEHICLE,District B
2009-05-24T00:00:00.000,IMPOUNDED,District A
2009-05-24T00:00:00.000,IMPOUNDED,District D
2009-05-24T00:00:00.000,ACCIDENT,District B
2009-05-24T00:00:00.000,STOLEN VEHICLE,District E
2009-05-25T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-25T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-25T00:00:00.000,ABANDONED VEHICLE,District D
2009-05-25T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-25T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-26T00:00:00.000,STOLEN VEHICLE,District B
2009-05-26T00:00:00.000,ILLEGAL VEHICLE,District B
2009-05-26T00:00:00.000,ILLEGAL VEHICLE,District A
2009-05-26T00:00:00.000,ILLEGAL VEHICLE,District A
2009-05-26T00:00:00.000,ILLEGAL VEHICLE,District B
2009-05-26T00:00:00.000,ILLEGALLY PARKED,District B
2009-05-26T00:00:00.000,ILLEGALLY PARKED,District B
2009-05-26T00:00:00.000,STOLEN VEHICLE,District D
2009-05-26T00:00:00.000,ILLEGALLY PARKED,District D
2009-05-26T00:00:00.000,ACCIDENT,District E
2009-05-27T00:00:00.000,ACCIDENT,District E
2009-05-27T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-27T00:00:00.000,ILLEGALLY PARKED,District D
2009-05-27T00:00:00.000,ILLEGALLY PARKED,District D
2009-05-27T00:00:00.000,ILLEGALLY PARKED,District B
2009-05-27T00:00:00.000,ILLEGALLY PARKED,District A
2009-05-27T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-27T00:00:00.000,STOLEN VEHICLE,District E
2009-05-28T00:00:00.000,ILLEGAL VEHICLE,District B
2009-05-28T00:00:00.000,ILLEGAL VEHICLE,District A
2009-05-28T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-28T00:00:00.000,IMPOUNDED,District E
2009-05-28T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-28T00:00:00.000,ILLEGALLY PARKED,District D
2009-05-28T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-28T00:00:00.000,ILLEGALLY PARKED,District B
2009-05-28T00:00:00.000,ILLEGAL VEHICLE,District B
2009-05-28T00:00:00.000,ILLEGAL VEHICLE,District A
2009-05-29T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-29T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-29T00:00:00.000,IMPOUNDED,District C
2009-05-29T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-29T00:00:00.000,IMPOUNDED,District D
2009-05-29T00:00:00.000,ILLEGAL VEHICLE,District B
2009-05-29T00:00:00.000,ABANDONED VEHICLE,District D
2009-05-29T00:00:00.000,ILLEGAL VEHICLE,District E
2009-05-29T00:00:00.000,STOLEN VEHICLE,District C
2009-05-30T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-30T00:00:00.000,ACCIDENT,District D
2009-05-30T00:00:00.000,ABANDONED VEHICLE,District E
2009-05-30T00:00:00.000,ABANDONED VEHICLE,District D
2009-05-30T00:00:00.000,ABANDONED VEHICLE,District E
2009-05-30T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-30T00:00:00.000,ILLEGAL VEHICLE,District B
2009-05-31T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-31T00:00:00.000,ILLEGAL VEHICLE,District D
2009-05-31T00:00:00.000,IMPOUNDED,District E
2009-05-31T00:00:00.000,ILLEGAL VEHICLE,District B
2009-05-31T00:00:00.000,ILLEGAL VEHICLE,District A
2009-05-31T00:00:00.000,ILLEGAL VEHICLE,District C
2009-05-31T00:00:00.000,ABANDONED VEHICLE,District D
2009-06-01T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-01T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-01T00:00:00.000,ABANDONED VEHICLE,District A
2009-06-01T00:00:00.000,ABANDONED VEHICLE,District B
2009-06-01T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-01T00:00:00.000,IMPOUNDED,District C
2009-06-02T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-02T00:00:00.000,IMPOUNDED,District D
2009-06-02T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-02T00:00:00.000,ILLEGALLY PARKED,District D
2009-06-02T00:00:00.000,ACCIDENT,District D
2009-06-02T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-02T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-02T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-02T00:00:00.000,STOLEN VEHICLE,District B
2009-06-03T00:00:00.000,STOLEN VEHICLE,District E
2009-06-03T00:00:00.000,ABANDONED VEHICLE,District D
2009-06-03T00:00:00.000,STOLEN VEHICLE,District D
2009-06-03T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-03T00:00:00.000,ILLEGALLY PARKED,District D
2009-06-03T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-04T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-04T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-04T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-04T00:00:00.000,STOLEN VEHICLE,District C
2009-06-04T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-04T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-04T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-04T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-04T00:00:00.000,ILLEGAL VEHICLE,District E
2009-06-04T00:00:00.000,ABANDONED VEHICLE,District A
2009-06-04T00:00:00.000,ILLEGALLY PARKED,District D
2009-06-04T00:00:00.000,ABANDONED VEHICLE,District C
2009-06-04T00:00:00.000,ILLEGALLY PARKED,District E
2009-06-04T00:00:00.000,ILLEGALLY PARKED,District B
2009-06-05T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-05T00:00:00.000,ACCIDENT,District B
2009-06-05T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-05T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-05T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-05T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-06T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-06T00:00:00.000,IMPOUNDED,District E
2009-06-06T00:00:00.000,IMPOUNDED,District D
2009-06-06T00:00:00.000,ILLEGAL VEHICLE,District E
2009-06-06T00:00:00.000,STOLEN VEHICLE,District B
2009-06-06T00:00:00.000,ILLEGAL VEHICLE,District E
2009-06-07T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-07T00:00:00.000,ILLEGAL VEHICLE,District E
2009-06-07T00:00:00.000,STOLEN VEHICLE,District E
2009-06-07T00:00:00.000,IMPOUNDED,District A
2009-06-07T00:00:00.000,STOLEN VEHICLE,District D
2009-06-07T00:00:00.000,STOLEN VEHICLE,District D
2009-06-07T00:00:00.000,IMPOUNDED,District D
2009-06-07T00:00:00.000,STOLEN VEHICLE,District D
2009-06-08T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-08T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-08T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-08T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-08T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-08T00:00:00.000,ABANDONED VEHICLE,District C
2009-06-08T00:00:00.000,ABANDONED VEHICLE,District C
2009-06-08T00:00:00.000,ABANDONED VEHICLE,District C
2009-06-08T00:00:00.000,ABANDONED VEHICLE,District C
2009-06-08T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-08T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-09T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-09T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-09T00:00:00.000,ILLEGAL VEHICLE,District E
2009-06-09T00:00:00.000,ABANDONED VEHICLE,District C
2009-06-09T00:00:00.000,GONE ON ARRIVAL,District C
2009-06-09T00:00:00.000,IMPOUNDED,District C
2009-06-09T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-09T00:00:00.000,ILLEGAL VEHICLE,District E
2009-06-09T00:00:00.000,ABANDONED VEHICLE,District D
2009-06-10T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-10T00:00:00.000,IMPOUNDED,District E
2009-06-10T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-10T00:00:00.000,GONE ON ARRIVAL,District D
2009-06-10T00:00:00.000,GONE ON ARRIVAL,District C
2009-06-10T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-10T00:00:00.000,STOLEN VEHICLE,District E
2009-06-10T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-11T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-11T00:00:00.000,ILLEGALLY PARKED,District D
2009-06-11T00:00:00.000,ILLEGALLY PARKED,District D
2009-06-11T00:00:00.000,ABANDONED VEHICLE,District D
2009-06-11T00:00:00.000,ACCIDENT,District C
2009-06-11T00:00:00.000,STOLEN VEHICLE,District D
2009-06-12T00:00:00.000,STOLEN VEHICLE,District E
2009-06-12T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-12T00:00:00.000,ABANDONED VEHICLE,District D
2009-06-12T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-12T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-12T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-13T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-13T00:00:00.000,IMPOUNDED,District E
2009-06-13T00:00:00.000,STOLEN VEHICLE,District C
2009-06-13T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-14T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-14T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-14T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-14T00:00:00.000,ABANDONED VEHICLE,District E
2009-06-14T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-14T00:00:00.000,STOLEN VEHICLE,District E
2009-06-15T00:00:00.000,ACCIDENT,District B
2009-06-15T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-15T00:00:00.000,STOLEN VEHICLE,District B
2009-06-15T00:00:00.000,GONE ON ARRIVAL,District D
2009-06-15T00:00:00.000,ILLEGALLY PARKED,District D
2009-06-15T00:00:00.000,ILLEGAL VEHICLE,District E
2009-06-15T00:00:00.000,IMPOUNDED,District C
2009-06-16T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-16T00:00:00.000,STOLEN VEHICLE,District E
2009-06-16T00:00:00.000,ACCIDENT,District A
2009-06-16T00:00:00.000,IMPOUNDED,District A
2009-06-16T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-16T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-16T00:00:00.000,IMPOUNDED,District A
2009-06-16T00:00:00.000,ILLEGAL VEHICLE,District E
2009-06-16T00:00:00.000,ILLEGALLY PARKED,District A
2009-06-17T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-17T00:00:00.000,GONE ON ARRIVAL,District B
2009-06-17T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-17T00:00:00.000,ABANDONED VEHICLE,District B
2009-06-17T00:00:00.000,ABANDONED VEHICLE,District C
2009-06-17T00:00:00.000,IMPOUNDED,District A
2009-06-17T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-18T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-18T00:00:00.000,ILLEGAL VEHICLE,District E
2009-06-18T00:00:00.000,STOLEN VEHICLE,District D
2009-06-18T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-18T00:00:00.000,IMPOUNDED,District B
2009-06-18T00:00:00.000,STOLEN VEHICLE,District D
2009-06-18T00:00:00.000,ABANDONED VEHICLE,District C
2009-06-19T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-19T00:00:00.000,ACCIDENT,District A
2009-06-19T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-19T00:00:00.000,ABANDONED VEHICLE,District C
2009-06-19T00:00:00.000,STOLEN VEHICLE,District E
2009-06-19T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-19T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-19T00:00:00.000,ILLEGALLY PARKED,District B
2009-06-20T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-20T00:00:00.000,IMPOUNDED,District B
2009-06-20T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-20T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-20T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-20T00:00:00.000,IMPOUNDED,District E
2009-06-20T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-21T00:00:00.000,STOLEN VEHICLE,District E
2009-06-21T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-21T00:00:00.000,ILLEGAL VEHICLE,District E
2009-06-21T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-21T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-21T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-21T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-22T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-22T00:00:00.000,STOLEN VEHICLE,District A
2009-06-22T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-22T00:00:00.000,STOLEN VEHICLE,District D
2009-06-22T00:00:00.000,ILLEGALLY PARKED,District B
2009-06-22T00:00:00.000,ILLEGALLY PARKED,District B
2009-06-22T00:00:00.000,IMPOUNDED,District B
2009-06-22T00:00:00.000,STOLEN VEHICLE,District E
2009-06-22T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-22T00:00:00.000,ILLEGAL VEHICLE,District E
2009-06-23T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-23T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-23T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-23T00:00:00.000,IMPOUNDED,District E
2009-06-23T00:00:00.000,STOLEN VEHICLE,District B
2009-06-23T00:00:00.000,ILLEGALLY PARKED,District D
2009-06-23T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-23T00:00:00.000,ILLEGALLY PARKED,District B
2009-06-23T00:00:00.000,ABANDONED VEHICLE,District D
2009-06-23T00:00:00.000,ILLEGALLY PARKED,District D
2009-06-23T00:00:00.000,IMPOUNDED,District B
2009-06-23T00:00:00.000,IMPOUNDED,District E
2009-06-23T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-24T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-24T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-24T00:00:00.000,IMPOUNDED,District A
2009-06-24T00:00:00.000,ABANDONED VEHICLE,District C
2009-06-25T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-25T00:00:00.000,ILLEGALLY PARKED,District D
2009-06-25T00:00:00.000,ABANDONED VEHICLE,District C
2009-06-25T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-25T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-25T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-25T00:00:00.000,IMPOUNDED,District C
2009-06-26T00:00:00.000,ACCIDENT,District B
2009-06-26T00:00:00.000,STOLEN VEHICLE,District B
2009-06-26T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-26T00:00:00.000,IMPOUNDED,District A
2009-06-26T00:00:00.000,ILLEGALLY PARKED,District A
2009-06-26T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-26T00:00:00.000,IMPOUNDED,District D
2009-06-26T00:00:00.000,ILLEGAL VEHICLE,District E
2009-06-26T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-27T00:00:00.000,ILLEGAL VEHICLE,District C
2009-06-27T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-27T00:00:00.000,IMPOUNDED,District E
2009-06-27T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-27T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-27T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-27T00:00:00.000,STOLEN VEHICLE,District B
2009-06-27T00:00:00.000,STOLEN VEHICLE,District A
2009-06-28T00:00:00.000,ILLEGAL VEHICLE,District A
2009-06-28T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-28T00:00:00.000,ILLEGAL VEHICLE,District E
2009-06-28T00:00:00.000,ILLEGAL VEHICLE,District E
2009-06-28T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-29T00:00:00.000,ILLEGALLY PARKED,District D
2009-06-29T00:00:00.000,ILLEGAL VEHICLE,District D
2009-06-29T00:00:00.000,ILLEGALLY PARKED,District D
2009-06-29T00:00:00.000,ABANDONED VEHICLE,District D
2009-06-29T00:00:00.000,ABANDONED VEHICLE,District B
2009-06-29T00:00:00.000,ILLEGALLY PARKED,District D
2009-06-29T00:00:00.000,ILLEGALLY PARKED,District D
2009-06-29T00:00:00.000,STOLEN VEHICLE,District B
2009-06-29T00:00:00.000,STOLEN VEHICLE,District D
2009-06-30T00:00:00.000,IMPOUNDED,District A
2009-06-30T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-30T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-30T00:00:00.000,ABANDONED VEHICLE,District B
2009-06-30T00:00:00.000,STOLEN VEHICLE,District B
2009-06-30T00:00:00.000,STOLEN VEHICLE,District B
2009-06-30T00:00:00.000,ILLEGAL VEHICLE,District B
2009-06-30T00:00:00.000,IMPOUNDED,District A
2009-06-30T00:00:00.000,ILLEGAL VEHICLE,District D
2009-07-01T00:00:00.000,ILLEGAL VEHICLE,District B
2009-07-01T00:00:00.000,ILLEGAL VEHICLE,District D
2009-07-01T00:00:00.000,STOLEN VEHICLE,District A
2009-07-01T00:00:00.000,ABANDONED VEHICLE,District D
2009-07-01T00:00:00.000,ILLEGAL VEHICLE,District B
2009-07-02T00:00:00.000,ILLEGAL VEHICLE,District B
2009-07-02T00:00:00.000,ILLEGAL VEHICLE,District A
2009-07-02T00:00:00.000,ILLEGAL VEHICLE,District C
2009-07-02T00:00:00.000,ILLEGAL VEHICLE,District C
2009-07-02T00:00:00.000,ILLEGAL VEHICLE,District D
2009-07-02T00:00:00.000,ILLEGAL VEHICLE,District D
2009-07-02T00:00:00.000,ILLEGAL VEHICLE,District D
2009-07-02T00:00:00.000,IMPOUNDED,District B
2009-07-02T00:00:00.000,IMPOUNDED,District C
2009-07-02T00:00:00.000,GONE ON ARRIVAL,District C
2009-07-02T00:00:00.000,ILLEGAL VEHICLE,District B
2009-07-02T00:00:00.000,ABANDONED VEHICLE,District A
2009-07-03T00:00:00.000,ILLEGAL VEHICLE,District C
2009-07-03T00:00:00.000,ILLEGAL VEHICLE,District D
2009-07-03T00:00:00.000,ILLEGAL VEHICLE,District A
2009-07-03T00:00:00.000,ILLEGAL VEHICLE,District D
2009-07-03T00:00:00.000,STOLEN VEHICLE,District C
2009-07-03T00:00:00.000,GONE ON ARRIVAL,District C
2009-07-03T00:00:00.000,ILLEGAL VEHICLE,District B
2009-07-03T00:00:00.000,STOLEN VEHICLE,District B
2009-07-03T00:00:00.000,ILLEGAL VEHICLE,District E
2009-07-03T00:00:00.000,ILLEGAL VEHICLE,District C
2009-07-03T00:00:00.000,ILLEGAL VEHICLE,District B
2009-07-03T00:00:00.000,ILLEGAL VEHICLE,District B
2009-07-03T00:00:00.000,ILLEGAL VEHICLE,District A
2009-07-03T00:00:00.000,ILLEGAL VEHICLE,District A
2009-07-04T00:00:00.000,ILLEGAL VEHICLE,District D
2009-07-04T00:00:00.000,ILLEGAL VEHICLE,District D
2009-07-04T00:00:00.000,ILLEGAL VEHICLE,District B
2009-07-04T00:00:00.000,ILLEGAL VEHICLE,District B
2009-07-04T00:00:00.000,ILLEGAL VEHICLE,District E
2009-07-05T00:00:00.000,ILLEGAL VEHICLE,District C
2009-07-05T00:00:00.000,ILLEGAL VEHICLE,District B
2009-07-05T00:00:00.000,STOLEN VEHICLE,District C
2009-07-05T00:00:00.000,ABANDONED VEHICLE,District B
2009-07-05T00:00:00.000,ILLEGAL VEHICLE,District D
2009-07-05T00:00:00.000,ILLEGAL VEHICLE,District A
2009-07-05T00:00:00.000,ABANDONED VEHICLE,District A
